"","eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"410","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_boqueirao_2007_839","BrazilianCoast","boqueirao","arraial","boqueirao",2007,2007-01-13,10,10,"underwater visual survey - 20 x 2m",1,40,-42.013053,-22.997858,"decimal degrees","Brazil","BR"
"411","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_boqueirao_2007_842","BrazilianCoast","boqueirao","arraial","boqueirao",2007,2007-01-13,10,10,"underwater visual survey - 20 x 2m",1,40,-42.013053,-22.997858,"decimal degrees","Brazil","BR"
"412","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_boqueirao_2007_843","BrazilianCoast","boqueirao","arraial","boqueirao",2007,2007-01-13,10,10,"underwater visual survey - 20 x 2m",1,40,-42.013053,-22.997858,"decimal degrees","Brazil","BR"
"413","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_boqueirao_2007_844","BrazilianCoast","boqueirao","arraial","boqueirao",2007,2007-01-13,10,10,"underwater visual survey - 20 x 2m",1,40,-42.013053,-22.997858,"decimal degrees","Brazil","BR"
"414","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1526","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,4,4,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"415","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1527","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,4.5,4.5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"416","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1528","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,5,5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"417","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1529","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,5.5,5.5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"418","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1530","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,5,5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"419","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1531","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,5.5,5.5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"420","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1533","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,6,6,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"421","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1534","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,6,6,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"422","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1535","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,5,5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"423","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1536","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,4.5,4.5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"424","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1537","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,8,8,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"425","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1538","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"426","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1539","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-16,8.5,8.5,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"427","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1540","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"428","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1541","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"429","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1542","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"430","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1544","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"431","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1545","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"432","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1546","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"433","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_cardeiros_2011_1547","BrazilianCoast","cardeiros","arraial","cardeiros",2011,2011-04-17,9,9,"underwater visual survey - 20 x 2m",1,40,-42.00165556,-22.96514167,"decimal degrees","Brazil","BR"
"434","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_864","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,5,5,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"435","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_865","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,5,5,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"436","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_883","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,7,7,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"437","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_885","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,7,7,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"438","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_886","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,7,7,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"439","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_887","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,7,7,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"440","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_888","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,7,7,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"441","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_889","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,6,6,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"442","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_890","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,6,6,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"443","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_891","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,6,6,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"444","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2004_892","BrazilianCoast","maramuta","arraial","maramuta",2004,2004-07-23,6,6,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"445","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_845","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"446","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_846","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"447","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_847","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"448","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_848","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"449","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_849","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"450","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_850","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"451","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_852","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"452","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_853","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"453","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_854","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
"454","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:arraial_maramuta_2005_855","BrazilianCoast","maramuta","arraial","maramuta",2005,2005-05-27,2,2,"underwater visual survey - 20 x 2m",1,40,-41.998779,-22.991111,"decimal degrees","Brazil","BR"
